time_s,fx_n,fy_n,fz_n,mx_nm,my_nm,mz_nm,fx_n_filtered,fy_n_filtered,fz_n_filtered,mx_nm_filtered,my_nm_filtered,mz_nm_filtered,mass_g,stable_mass_g
19.220583,0.120000,-0.020000,0.320000,0.000000,0.000000,0.000000,0.073092,0.094025,0.123390,-0.006741,0.000000,0.000000,9.702,1.898
19.240635,0.120000,0.100000,0.180000,0.000000,0.000000,0.000000,0.077782,0.094622,0.129051,-0.006067,0.000000,0.000000,10.279,2.053
19.260673,0.120000,0.280000,0.280000,-0.020000,0.000000,0.000000,0.082004,0.113160,0.144146,-0.007460,0.000000,0.000000,11.818,2.220
19.280591,0.000000,0.280000,0.140000,-0.020000,0.000000,0.000000,0.073804,0.129844,0.143731,-0.008714,0.000000,0.000000,11.776,2.391
19.300714,0.220000,0.180000,0.260000,-0.020000,0.000000,0.000000,0.088423,0.134859,0.155358,-0.009843,0.000000,0.000000,12.962,2.594
19.320687,0.060000,0.060000,0.220000,0.000000,0.000000,0.000000,0.085581,0.127374,0.161822,-0.008858,0.000000,0.000000,13.621,2.805
19.340600,0.120000,0.140000,0.220000,0.000000,0.000000,0.000000,0.089023,0.128636,0.167640,-0.007973,0.000000,0.000000,14.214,3.028
19.360690,0.020000,0.080000,0.100000,0.000000,0.000000,0.000000,0.082121,0.123773,0.160876,-0.007175,0.000000,0.000000,13.524,3.257
19.380575,0.160000,0.140000,0.120000,0.000000,0.000000,0.000000,0.089909,0.125395,0.156788,-0.006458,0.000000,0.000000,13.107,3.512
19.400619,0.000000,0.140000,0.180000,-0.020000,0.000000,0.000000,0.080918,0.126856,0.159110,-0.007812,0.000000,0.000000,13.344,3.762
19.420707,0.060000,0.200000,0.020000,-0.020000,0.000000,0.000000,0.078826,0.134170,0.145199,-0.009031,0.000000,0.000000,11.926,3.954
19.440602,0.020000,0.080000,0.120000,0.000000,0.000000,0.000000,0.072943,0.128753,0.142679,-0.008128,0.000000,0.000000,11.669,4.148
19.460667,0.120000,0.140000,0.320000,-0.020000,0.000000,0.000000,0.077649,0.129878,0.160411,-0.009315,0.000000,0.000000,13.477,4.371
19.480713,0.000000,0.180000,0.180000,-0.020000,0.000000,0.000000,0.069884,0.134890,0.162370,-0.010383,0.000000,0.000000,13.677,4.584
19.500617,0.080000,0.120000,0.220000,0.000000,0.000000,0.000000,0.070896,0.133401,0.168133,-0.009345,0.000000,0.000000,14.264,4.788
19.520682,-0.100000,0.000000,0.180000,0.000000,0.000000,0.000000,0.053806,0.120061,0.169320,-0.008411,0.000000,0.000000,14.385,5.020
19.540751,0.040000,0.120000,0.180000,0.000000,0.000000,0.000000,0.052426,0.120055,0.170388,-0.007570,0.000000,0.000000,14.494,5.283
19.560630,0.060000,0.100000,0.220000,0.000000,0.000000,0.000000,0.053183,0.118049,0.175349,-0.006813,0.000000,0.000000,15.000,5.539
19.580739,0.060000,0.300000,0.200000,-0.020000,0.000000,0.000000,0.053865,0.136244,0.177814,-0.008131,0.000000,0.000000,15.251,5.819
19.600657,0.020000,0.140000,0.280000,0.000000,0.000000,0.000000,0.050478,0.136620,0.188033,-0.007318,0.000000,0.000000,16.293,6.115
19.620701,-0.020000,0.040000,0.180000,0.000000,0.000000,0.000000,0.043430,0.126958,0.187229,-0.006586,0.000000,0.000000,16.211,6.366
19.640713,0.000000,0.180000,0.200000,-0.020000,0.000000,0.000000,0.039087,0.132262,0.188506,-0.007928,0.000000,0.000000,16.342,6.608
19.660646,0.040000,0.200000,0.180000,-0.020000,0.000000,0.000000,0.039179,0.139036,0.187656,-0.009135,0.000000,0.000000,16.255,6.850
19.680700,0.140000,0.160000,0.160000,-0.020000,0.000000,0.000000,0.049261,0.141132,0.184890,-0.010221,0.000000,0.000000,15.973,7.080
19.700659,0.040000,0.200000,0.220000,-0.020000,0.000000,0.000000,0.048335,0.147019,0.188401,-0.011199,0.000000,0.000000,16.331,7.332
19.720684,0.100000,0.060000,0.380000,0.000000,0.000000,0.000000,0.053501,0.138317,0.207561,-0.010079,0.000000,0.000000,18.285,7.641
19.740729,0.020000,0.060000,0.220000,0.000000,0.000000,0.000000,0.050151,0.130486,0.208805,-0.009071,0.000000,0.000000,18.412,7.971
19.760791,0.000000,0.040000,0.020000,0.000000,0.000000,0.000000,0.045136,0.121437,0.189924,-0.008164,0.000000,0.000000,16.486,8.273
19.780694,-0.020000,0.060000,0.220000,-0.020000,0.000000,0.000000,0.038622,0.115293,0.192932,-0.009348,0.000000,0.000000,16.793,8.602
19.800611,0.060000,0.140000,0.140000,-0.020000,0.000000,0.000000,0.040760,0.117764,0.187639,-0.010413,0.000000,0.000000,16.253,8.914
19.820665,0.060000,0.080000,0.280000,0.000000,0.000000,0.000000,0.042684,0.113988,0.196875,-0.009372,0.000000,0.000000,17.195,9.260
19.840714,0.140000,0.140000,0.300000,-0.020000,0.000000,0.000000,0.052416,0.116589,0.207187,-0.010435,0.000000,0.000000,18.247,9.620
19.860625,0.000000,0.180000,0.120000,-0.020000,0.000000,0.000000,0.047174,0.122930,0.198469,-0.011391,0.000000,0.000000,17.358,9.957
19.880690,0.020000,0.060000,0.140000,0.000000,0.000000,0.000000,0.044457,0.116637,0.192622,-0.010252,0.000000,0.000000,16.761,10.296
19.900570,0.100000,0.080000,0.020000,0.000000,0.000000,0.000000,0.050011,0.112973,0.175360,-0.009227,0.000000,0.000000,15.001,10.594
19.920629,0.000000,0.080000,0.140000,0.000000,0.000000,0.000000,0.045010,0.109676,0.171824,-0.008304,0.000000,0.000000,14.641,10.870
19.940695,0.040000,0.100000,0.120000,0.000000,0.000000,0.000000,0.044509,0.108708,0.166641,-0.007474,0.000000,0.000000,14.112,11.159
19.960748,0.140000,0.060000,0.260000,0.000000,0.000000,0.000000,0.054058,0.103837,0.175977,-0.006726,0.000000,0.000000,15.064,11.529
19.980649,0.180000,0.140000,0.240000,0.000000,0.000000,0.000000,0.066652,0.107454,0.182379,-0.006054,0.000000,0.000000,15.717,11.912
20.000691,0.060000,-0.020000,0.220000,0.000000,0.000000,0.000000,0.065987,0.094708,0.186142,-0.005448,0.000000,0.000000,16.101,12.276
20.020632,0.120000,0.020000,0.080000,0.000000,0.000000,0.000000,0.071388,0.087238,0.175527,-0.004904,0.000000,0.000000,15.018,12.600
20.040685,0.080000,0.120000,0.280000,0.000000,0.000000,0.000000,0.072249,0.090514,0.185975,-0.004413,0.000000,0.000000,16.084,12.944
20.060707,0.000000,0.040000,0.320000,0.000000,0.000000,0.000000,0.065025,0.085462,0.199377,-0.003972,0.000000,0.000000,17.450,13.316
20.080638,0.020000,0.180000,0.120000,-0.020000,0.000000,0.000000,0.060522,0.094916,0.191439,-0.005575,0.000000,0.000000,16.641,13.634
20.100670,0.060000,0.200000,0.200000,-0.020000,0.000000,0.000000,0.060470,0.105425,0.192295,-0.007017,0.000000,0.000000,16.728,13.948
20.120618,0.020000,0.120000,0.280000,-0.020000,0.000000,0.000000,0.056423,0.106882,0.201066,-0.008315,0.000000,0.000000,17.622,14.256
20.140657,0.000000,0.120000,0.060000,0.000000,0.000000,0.000000,0.050781,0.108194,0.186959,-0.007484,0.000000,0.000000,16.184,14.516
20.160728,0.040000,0.100000,0.000000,0.000000,0.000000,0.000000,0.049703,0.107374,0.168263,-0.006736,0.000000,0.000000,14.278,14.714
20.180815,0.040000,0.140000,0.120000,-0.020000,0.000000,0.000000,0.048732,0.110637,0.163437,-0.008062,0.000000,0.000000,13.785,14.872
20.200667,0.020000,0.060000,0.240000,0.000000,0.000000,0.000000,0.045859,0.105573,0.171093,-0.007256,0.000000,0.000000,14.566,15.014
20.220678,0.180000,0.080000,0.160000,0.000000,0.000000,0.000000,0.059273,0.103016,0.169984,-0.006530,0.000000,0.000000,14.453,15.109
20.240651,0.100000,0.100000,-0.040000,-0.020000,0.000000,0.000000,0.063346,0.102714,0.148986,-0.007877,0.000000,0.000000,12.312,15.149
20.260698,0.060000,0.240000,0.020000,-0.020000,0.000000,0.000000,0.063011,0.116443,0.136087,-0.009089,0.000000,0.000000,10.996,15.133
20.280768,0.000000,0.120000,0.220000,-0.020000,0.000000,0.000000,0.056710,0.116799,0.144478,-0.010181,0.000000,0.000000,11.852,15.134
20.300674,0.040000,0.100000,0.120000,0.000000,0.000000,0.000000,0.055039,0.115119,0.142031,-0.009162,0.000000,0.000000,11.602,15.107
20.320578,0.180000,0.120000,0.060000,0.000000,0.000000,0.000000,0.067535,0.115607,0.133827,-0.008246,0.000000,0.000000,10.766,15.050
20.340621,0.000000,0.120000,0.180000,0.000000,0.000000,0.000000,0.060782,0.116046,0.138445,-0.007422,0.000000,0.000000,11.237,14.990
20.360706,-0.020000,0.020000,-0.060000,0.000000,0.000000,0.000000,0.052704,0.106442,0.118600,-0.006679,0.000000,0.000000,9.213,14.904
20.380623,0.200000,0.040000,0.240000,0.000000,0.020000,0.000000,0.067433,0.099797,0.130740,-0.006011,0.002000,0.000000,10.451,14.851
20.400647,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.060690,0.099818,0.117666,-0.005410,0.001800,0.000000,9.118,14.767
20.420686,0.080000,0.140000,0.220000,-0.020000,0.000000,0.000000,0.062621,0.103836,0.127900,-0.006869,0.001620,0.000000,10.162,14.731
20.440606,-0.020000,0.060000,0.060000,0.000000,0.000000,0.000000,0.054359,0.099452,0.121110,-0.006182,0.001458,0.000000,9.469,14.687
20.460675,0.020000,0.120000,0.140000,0.000000,0.000000,0.000000,0.050923,0.101507,0.122999,-0.005564,0.001312,0.000000,9.662,14.611
20.480738,0.180000,0.080000,0.200000,0.000000,0.020000,0.000000,0.063831,0.099356,0.130699,-0.005008,0.003181,0.000000,10.447,14.546
20.500650,0.060000,0.060000,0.080000,0.000000,0.000000,0.000000,0.063448,0.095421,0.125629,-0.004507,0.002863,0.000000,9.930,14.460
20.520696,0.080000,-0.180000,0.100000,0.000000,0.000000,0.000000,0.065103,0.067879,0.123066,-0.004056,0.002577,0.000000,9.669,14.365
20.540618,0.080000,-0.020000,0.100000,0.000000,0.000000,0.000000,0.066593,0.059091,0.120759,-0.003651,0.002319,0.000000,9.433,14.264
20.560657,0.140000,-0.020000,0.060000,0.000000,0.000000,0.000000,0.073933,0.051182,0.114683,-0.003286,0.002087,0.000000,8.814,14.140
20.580590,0.100000,-0.040000,0.000000,0.000000,0.000000,0.000000,0.076540,0.042064,0.103215,-0.002957,0.001878,0.000000,7.644,13.988
20.600638,0.080000,0.080000,0.020000,0.000000,0.000000,0.000000,0.076886,0.045857,0.094894,-0.002661,0.001691,0.000000,6.796,13.798
20.620684,0.220000,0.120000,-0.040000,-0.020000,0.000000,0.000000,0.091197,0.053271,0.081404,-0.004395,0.001521,0.000000,5.420,13.583
20.640599,0.080000,0.000000,0.060000,0.000000,0.000000,0.000000,0.090078,0.047944,0.079264,-0.003956,0.001369,0.000000,5.202,13.360
20.660651,0.120000,-0.020000,0.120000,0.000000,0.000000,0.000000,0.093070,0.041150,0.083337,-0.003560,0.001232,0.000000,5.617,13.147
20.680573,0.100000,0.060000,-0.060000,0.000000,0.000000,0.000000,0.093763,0.043035,0.069004,-0.003204,0.001109,0.000000,4.156,12.911
20.700625,0.060000,-0.060000,0.000000,0.000000,0.000000,0.000000,0.090387,0.032731,0.062103,-0.002884,0.000998,0.000000,3.452,12.653
20.720684,0.160000,0.080000,0.120000,0.000000,0.000000,0.000000,0.097348,0.037458,0.067893,-0.002595,0.000898,0.000000,4.043,12.368
20.740568,0.020000,0.120000,0.020000,0.000000,0.000000,0.000000,0.089613,0.045712,0.063104,-0.002336,0.000809,0.000000,3.554,12.071
20.760664,0.180000,-0.080000,0.060000,0.000000,0.000000,0.000000,0.098652,0.033141,0.062793,-0.002102,0.000728,0.000000,3.523,11.812
20.780686,0.040000,0.140000,0.000000,0.000000,0.000000,0.000000,0.092787,0.043827,0.056514,-0.001892,0.000655,0.000000,2.882,11.534
20.800613,0.000000,0.180000,-0.060000,0.000000,0.000000,0.000000,0.083508,0.057444,0.044863,-0.001703,0.000589,0.000000,1.694,11.242
20.820676,0.020000,-0.120000,0.020000,0.000000,0.000000,0.000000,0.077157,0.039700,0.042376,-0.001533,0.000530,0.000000,1.441,10.927
20.840680,0.160000,0.020000,0.000000,0.000000,0.000000,0.000000,0.085441,0.037730,0.038139,-0.001379,0.000477,0.000000,1.008,10.583
20.860604,0.040000,0.020000,0.060000,0.000000,0.000000,0.000000,0.080897,0.035957,0.040325,-0.001241,0.000430,0.000000,1.231,10.260
20.880672,0.040000,-0.020000,0.000000,0.000000,0.000000,0.000000,0.076808,0.030361,0.036292,-0.001117,0.000387,0.000000,0.820,9.941
20.900709,0.140000,0.000000,0.000000,0.000000,0.000000,0.000000,0.083127,0.027325,0.032663,-0.001005,0.000348,0.000000,0.450,9.650
20.920606,0.200000,0.000000,0.080000,0.000000,0.000000,0.000000,0.094814,0.024593,0.037397,-0.000905,0.000313,0.000000,0.933,9.376
20.940677,0.240000,-0.120000,0.180000,0.000000,0.020000,0.000000,0.109333,0.010133,0.051657,-0.000814,0.002282,0.000000,2.387,9.142
20.960730,0.100000,0.060000,-0.360000,0.000000,0.000000,0.000000,0.108399,0.015120,0.010491,-0.000733,0.002054,0.000000,-1.811,8.804
20.980789,0.080000,0.020000,0.060000,0.000000,0.000000,0.000000,0.105560,0.015608,0.015442,-0.000660,0.001848,0.000000,-1.306,8.464
21.000774,0.120000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.107004,0.004047,0.013898,-0.000594,0.001664,0.000000,-1.463,8.112
21.020765,0.120000,0.080000,0.100000,0.000000,0.000000,0.000000,0.108303,0.011642,0.022508,-0.000534,0.001497,0.000000,-0.585,7.800
21.040662,0.140000,-0.020000,0.080000,0.000000,0.000000,0.000000,0.111473,0.008478,0.028257,-0.000481,0.001347,0.000000,0.001,7.479
21.060744,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104326,0.007630,0.025432,-0.000433,0.001213,0.000000,-0.287,7.124
21.080780,0.120000,0.000000,0.060000,0.000000,0.000000,0.000000,0.105893,0.006867,0.028889,-0.000390,0.001091,0.000000,0.065,6.792
21.100699,0.060000,-0.080000,0.000000,0.000000,0.000000,0.000000,0.101304,-0.001819,0.026000,-0.000351,0.000982,0.000000,-0.229,6.453
21.120611,0.200000,0.080000,0.060000,0.000000,0.000000,0.000000,0.111173,0.006363,0.029400,-0.000316,0.000884,0.000000,0.117,6.103
21.140664,0.140000,-0.040000,0.320000,0.000000,0.000000,0.000000,0.114056,0.001726,0.058460,-0.000284,0.000796,0.000000,3.081,5.841
21.160702,0.080000,0.060000,0.040000,0.000000,0.000000,0.000000,0.110650,0.007554,0.056614,-0.000256,0.000716,0.000000,2.892,5.613
21.180602,0.240000,0.000000,0.380000,0.000000,0.020000,0.000000,0.123585,0.006798,0.088952,-0.000230,0.002644,0.000000,6.190,5.461
21.200666,0.200000,0.060000,-0.080000,0.000000,0.000000,0.000000,0.131227,0.012118,0.072057,-0.000207,0.002380,0.000000,4.467,5.259
21.220593,0.100000,0.020000,0.140000,0.000000,0.000000,0.000000,0.128104,0.012907,0.078851,-0.000186,0.002142,0.000000,5.160,5.074
21.240617,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.121294,0.011616,0.070966,-0.000168,0.001928,0.000000,4.356,4.914
21.260714,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.109164,0.010454,0.061870,-0.000151,0.001735,0.000000,3.428,4.763
21.280621,0.000000,0.060000,0.020000,0.000000,0.000000,0.000000,0.098248,0.015409,0.057683,-0.000136,0.001562,0.000000,3.001,4.586
21.300648,0.080000,0.060000,0.000000,0.000000,0.000000,0.000000,0.096423,0.019868,0.051914,-0.000122,0.001405,0.000000,2.413,4.402
21.320578,0.060000,-0.080000,0.140000,0.000000,0.000000,0.000000,0.092781,0.009881,0.060723,-0.000110,0.001265,0.000000,3.311,4.253
21.340626,0.140000,0.060000,0.140000,0.000000,0.000000,0.000000,0.097503,0.014893,0.068651,-0.000099,0.001138,0.000000,4.120,4.111
21.360683,0.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.095752,0.013404,0.061786,-0.000089,0.001025,0.000000,3.420,3.995
21.380575,0.060000,0.000000,0.060000,0.000000,0.000000,0.000000,0.092177,0.012063,0.061607,-0.000080,0.000922,0.000000,3.402,3.854
21.400630,0.100000,0.020000,0.060000,0.000000,0.000000,0.000000,0.092959,0.012857,0.061446,-0.000072,0.000830,0.000000,3.385,3.739
21.420546,0.120000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.095664,0.011571,0.053302,-0.000065,0.000747,0.000000,2.555,3.587
21.440607,-0.060000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.080097,0.010414,0.045972,-0.000058,0.000672,0.000000,1.807,3.434
21.460654,0.280000,0.060000,-0.020000,0.000000,0.020000,0.000000,0.100087,0.015373,0.039374,-0.000053,0.002605,0.000000,1.134,3.263
21.480711,0.120000,0.060000,-0.080000,0.000000,0.000000,0.000000,0.102079,0.019836,0.027437,-0.000047,0.002344,0.000000,-0.083,3.053
21.500622,0.000000,0.000000,0.120000,0.000000,0.000000,0.000000,0.091871,0.017852,0.036693,-0.000043,0.002110,0.000000,0.861,2.871
21.520679,0.000000,0.080000,-0.100000,0.000000,0.000000,0.000000,0.082684,0.024067,0.023024,-0.000038,0.001899,0.000000,-0.533,2.667
21.540613,0.080000,-0.060000,0.220000,0.000000,0.000000,0.000000,0.082415,0.015660,0.042722,-0.000035,0.001709,0.000000,1.476,2.508
21.560660,0.160000,0.000000,0.040000,0.000000,0.000000,0.000000,0.090174,0.014094,0.042449,-0.000031,0.001538,0.000000,1.448,2.361
21.580701,0.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.089156,0.012685,0.038204,-0.000028,0.001384,0.000000,1.015,2.228
21.600636,0.180000,-0.160000,0.100000,0.000000,0.020000,0.000000,0.098241,-0.004584,0.044384,-0.000025,0.003246,0.000000,1.645,2.125
21.620681,-0.060000,0.260000,0.060000,0.000000,0.020000,0.000000,0.082417,0.021875,0.045946,-0.000023,0.004921,0.000000,1.805,2.053
21.640596,0.100000,-0.060000,0.000000,0.000000,0.000000,0.000000,0.084175,0.013687,0.041351,-0.000020,0.004429,0.000000,1.336,1.976
21.660637,-0.020000,0.120000,0.200000,0.000000,0.000000,0.000000,0.073758,0.024318,0.057216,-0.000018,0.003986,0.000000,2.954,1.922
21.680693,-0.020000,0.200000,0.040000,-0.020000,0.000000,0.000000,0.064382,0.041887,0.055494,-0.002017,0.003588,0.000000,2.778,1.895
21.700756,0.120000,0.080000,0.240000,0.000000,0.000000,0.000000,0.069944,0.045698,0.073945,-0.001815,0.003229,0.000000,4.660,1.919
21.720681,0.240000,0.140000,0.240000,0.000000,0.000000,0.000000,0.086949,0.055128,0.090550,-0.001633,0.002906,0.000000,6.353,1.965
21.740710,0.000000,0.200000,0.140000,-0.020000,0.000000,0.000000,0.078254,0.069615,0.095495,-0.003470,0.002615,0.000000,6.857,2.031
21.760639,0.200000,0.140000,0.300000,-0.020000,0.000000,0.000000,0.090429,0.076654,0.115946,-0.005123,0.002354,0.000000,8.943,2.140
21.780743,0.020000,0.100000,0.340000,0.000000,0.000000,0.000000,0.083386,0.078988,0.138351,-0.004611,0.002118,0.000000,11.227,2.307
21.800607,0.020000,0.160000,-0.080000,-0.020000,0.000000,0.000000,0.077047,0.087090,0.116516,-0.006150,0.001907,0.000000,9.001,2.453
21.820641,0.040000,0.080000,0.340000,0.000000,0.000000,0.000000,0.073343,0.086381,0.138865,-0.005535,0.001716,0.000000,11.280,2.650
21.840692,0.000000,-0.020000,0.060000,0.000000,0.000000,0.000000,0.066008,0.075743,0.130978,-0.004981,0.001544,0.000000,10.475,2.839
21.860657,-0.060000,0.120000,0.260000,0.000000,0.000000,0.000000,0.053408,0.080168,0.143880,-0.004483,0.001390,0.000000,11.791,3.050
21.880681,0.120000,0.020000,0.180000,0.000000,0.000000,0.000000,0.060067,0.074151,0.147492,-0.004035,0.001251,0.000000,12.159,3.277
21.900734,0.120000,0.020000,0.200000,0.000000,0.000000,0.000000,0.066060,0.068736,0.152743,-0.003631,0.001126,0.000000,12.695,3.522
21.920660,0.020000,0.160000,0.160000,0.000000,0.000000,0.000000,0.061454,0.077863,0.153469,-0.003268,0.001013,0.000000,12.769,3.758
21.940701,0.280000,0.000000,0.100000,0.000000,0.020000,0.000000,0.083309,0.070076,0.148122,-0.002941,0.002912,0.000000,12.224,3.955
21.960736,0.020000,0.040000,0.180000,0.000000,0.000000,0.000000,0.076978,0.067069,0.151310,-0.002647,0.002621,0.000000,12.549,4.242
21.980749,-0.020000,0.180000,0.040000,-0.020000,0.000000,0.000000,0.067280,0.078362,0.140179,-0.004383,0.002359,0.000000,11.414,4.497
22.000689,0.000000,0.020000,0.280000,0.000000,0.000000,0.000000,0.060552,0.072526,0.154161,-0.003944,0.002123,0.000000,12.839,4.783
22.020626,0.200000,0.140000,0.180000,0.000000,0.000000,0.000000,0.074497,0.079273,0.156745,-0.003550,0.001911,0.000000,13.103,5.057
22.040648,0.020000,0.040000,0.000000,0.000000,0.000000,0.000000,0.069047,0.075346,0.141070,-0.003195,0.001719,0.000000,11.505,5.287
22.060597,0.040000,0.080000,-0.060000,0.000000,0.000000,0.000000,0.066142,0.075811,0.120963,-0.002875,0.001548,0.000000,9.454,5.482
22.080645,0.040000,0.260000,0.000000,-0.020000,0.000000,0.000000,0.063528,0.094230,0.108867,-0.004588,0.001393,0.000000,8.221,5.645
22.100571,0.040000,0.000000,-0.120000,0.000000,0.000000,0.000000,0.061175,0.084807,0.085980,-0.004129,0.001253,0.000000,5.887,5.767
22.120618,0.040000,0.060000,0.100000,0.000000,0.000000,0.000000,0.059058,0.082326,0.087382,-0.003716,0.001128,0.000000,6.030,5.885
22.140659,0.020000,0.020000,-0.020000,0.000000,0.000000,0.000000,0.055152,0.076094,0.076644,-0.003345,0.001015,0.000000,4.935,5.922
22.160576,0.200000,-0.040000,0.000000,0.000000,0.000000,0.000000,0.069637,0.064484,0.068980,-0.003010,0.000914,0.000000,4.153,5.948
22.180648,0.140000,0.020000,0.060000,0.000000,0.000000,0.000000,0.076673,0.060036,0.068082,-0.002709,0.000822,0.000000,4.062,5.905
22.200536,0.140000,0.180000,0.120000,-0.020000,0.000000,0.000000,0.083006,0.072032,0.073273,-0.004438,0.000740,0.000000,4.591,5.907
22.220610,0.140000,-0.060000,0.020000,0.000000,0.000000,0.000000,0.088705,0.058829,0.067946,-0.003994,0.000666,0.000000,4.048,5.885
22.240659,0.020000,0.000000,0.120000,0.000000,0.000000,0.000000,0.081835,0.052946,0.073152,-0.003595,0.000600,0.000000,4.579,5.890
